rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
1,AVGO,Broadcom Inc.,Technology,Semiconductors,Growth,1731.9,364.03,388.58,20.0,19.4,22.0,0.0,ok,-0.5,ok,1.08,,False,60.9,18.6,1.6,47.9,76.3,37.3,38.4,-1.3,-0.9,0.402,0.484,NVDA,,126,19.4,22.0,,True
2,GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,Compounder,257.3,966.01,1033.26,20.0,16.5,23.0,0.0,ok,0.0,ok,-2.29,,False,59.5,38.5,6.1,21.9,20.6,82.6,45.3,11.6,5.8,0.39,0.452,AVGO,,126,16.5,23.0,,False
3,TSM,Taiwan Semiconductor Manufactu,Technology,Semiconductors,Growth,2157.6,416.0,424.3,24.0,14.1,21.0,-2.0,ok,0.0,ok,-0.77,,False,57.1,19.1,,36.0,64.2,40.0,58.7,14.1,2.3,0.595,0.661,NVDA,,126,14.1,21.0,fcf_yield_out_of_range(33.9),False
4,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,Compounder,4136.2,338.2,350.39,19.0,17.6,20.0,0.0,ok,0.0,ok,-0.7,,False,56.6,22.8,0.5,24.2,60.9,48.7,35.7,2.0,-3.1,0.337,0.3,BMNR,,126,17.6,20.0,,True
5,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,Growth,231.8,183.75,176.62,19.0,16.9,19.8,0.0,ok,0.0,ok,-2.88,,False,55.7,35.6,1.7,37.7,63.0,31.5,52.1,23.4,27.8,0.446,0.575,AVGO,,126,16.9,20.0,,False
6,VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts,Core,101.9,264.63,294.27,20.5,15.9,19.1,0.0,ok,0.0,ok,0.08,,False,55.5,29.1,2.6,24.1,38.0,43.9,60.8,4.7,-2.0,0.369,0.495,NVDA,,126,15.9,20.0,,False
7,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,Compounder,131.9,571.48,547.78,18.0,15.2,22.0,0.0,ok,-0.5,ok,1.73,,False,54.7,17.5,4.2,10.5,11.8,89.2,46.0,3.8,-23.3,-0.111,0.166,AVGO,,126,15.2,22.0,,False
8,POWL,"Powell Industries, Inc.",Industrials,Electrical Equipment & Parts,Speculative,7.2,197.4,241.69,17.5,18.8,18.0,0.0,ok,0.0,ok,-2.67,,False,54.3,27.7,2.6,8.9,30.1,28.3,42.3,0.3,-2.3,0.39,0.457,AVGO,,126,18.8,18.0,,False
9,META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,Core,1390.5,545.83,593.41,18.0,18.1,17.0,0.0,ok,0.0,ok,0.2,,False,53.1,15.7,1.6,28.0,81.7,29.8,46.0,-12.6,-27.3,0.407,0.375,GOOG,,126,18.1,15.0,,False
10,NVDA,NVIDIA Corporation,Technology,Semiconductors,Growth,5252.3,216.85,207.29,20.0,14.4,20.0,-2.0,ok,0.0,ok,-0.24,,False,52.4,16.7,0.9,85.2,74.1,114.3,67.4,11.1,3.7,0.529,0.484,AVGO,,126,14.4,20.0,,True
11,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,Compounder,80.1,563.86,542.01,16.0,15.8,21.0,0.0,ok,-1.5,ok,2.03,,False,51.3,18.5,3.1,5.1,20.1,27.0,59.5,-6.6,-32.4,-0.063,0.244,AVGO,,126,15.8,21.0,,False
12,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3572.8,481.15,457.09,18.0,15.6,17.3,0.0,ok,0.0,ok,0.27,,False,50.9,20.4,0.5,17.7,67.9,34.0,58.8,11.6,10.5,0.309,0.317,BMNR,,126,15.6,18.0,,True
13,TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power ,Growth,15.2,316.99,367.68,17.5,19.0,19.0,0.0,ok,-5.0,ok,16.05,,False,50.5,10.3,8.3,111.2,42.1,-12.8,43.7,-12.5,-27.7,0.364,0.367,AVGO,,126,19.0,19.0,,False
14,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Core,56.2,222.97,267.58,22.0,18.5,10.0,0.0,ok,-0.5,ok,1.53,,False,50.0,12.3,6.3,19.5,56.1,27.9,45.0,-7.8,-14.1,0.232,0.386,AVGO,,126,18.5,14.0,,False
