rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
32,CRDO,Credo Technology Group Holding,Technology,Semiconductors,Growth,38.8,206.63,236.4,20.0,18.2,10.0,0.0,ok,0.0,ok,-2.96,,False,48.2,22.6,0.6,157.0,68.0,34.4,28.4,18.1,89.6,0.403,0.496,AVGO,,126,18.2,15.0,,False
33,CEG,Constellation Energy Corporati,Utilities,Utilities - Independent Power ,Compounder,99.3,280.31,266.29,12.5,17.2,21.0,0.0,ok,-2.5,ok,3.02,,False,48.2,21.0,-6.7,23.0,22.1,15.1,51.6,-5.5,-24.9,0.199,0.237,AVGO,,126,17.2,21.0,,False
34,SYF,Synchrony Financial,Financial Services,Credit Services,Core,24.9,76.62,76.66,19.5,18.7,10.0,0.0,ok,0.0,financial_na,,,False,48.2,7.3,,0.6,0.0,20.8,40.3,2.5,-0.9,0.333,0.317,GOOG,,126,18.7,16.0,,False
35,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,24.1,72.05,69.37,21.5,16.6,10.0,0.0,ok,0.0,financial_na,,,False,48.1,14.9,6.8,32.4,56.3,10.0,53.2,3.8,-11.4,-0.176,0.374,AVGO,,126,16.6,15.0,,False
36,AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,Core,2749.6,254.92,252.41,17.0,17.5,15.4,-2.0,ok,0.0,ok,0.76,,False,47.9,24.5,0.1,19.6,50.8,30.6,38.2,6.8,5.6,0.556,0.632,GOOG,,126,17.5,17.0,,False
37,HSY,The Hershey Company,Consumer Defensive,Confectioners,Core,35.4,176.0,179.14,20.0,18.4,10.0,0.0,ok,-0.5,ok,1.89,,False,47.9,17.8,4.9,6.6,38.4,32.8,38.0,-7.9,-35.5,-0.204,0.352,AVGO,,126,18.4,16.0,,False
38,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3720.3,501.02,475.97,18.0,13.8,16.1,0.0,ok,0.0,ok,0.27,,False,47.9,21.3,0.4,17.7,67.9,34.0,55.9,16.3,11.7,0.3,0.279,BMNR,,126,13.8,18.0,,True
39,AON,Aon plc,Financial Services,Insurance Brokers,Core,69.2,326.3,352.77,20.0,17.9,10.0,0.0,ok,0.0,financial_na,,,False,47.9,15.4,4.6,2.2,48.2,44.7,35.3,-3.2,-16.1,-0.176,0.347,AVGO,,126,17.9,15.0,,False
40,AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,Speculative,7.9,58.49,61.29,19.0,18.9,10.0,0.0,ok,0.0,ok,0.63,,False,47.9,14.3,6.1,-0.7,38.6,27.1,32.8,-10.0,-34.2,0.114,0.228,NVDA,,124,18.9,14.0,,False
41,FSLR,"First Solar, Inc.",Technology,Solar,Core,21.5,199.65,221.69,18.5,19.3,10.0,0.0,ok,0.0,ok,-0.64,,False,47.8,8.6,7.5,-3.7,44.0,18.5,22.2,-13.7,-10.7,0.433,0.394,AVGO,,126,19.3,14.0,,False
42,WDC,Western Digital Corporation,Technology,Computer Hardware,Growth,162.4,450.44,519.62,20.0,17.7,10.0,0.0,ok,0.0,ok,-0.08,,False,47.7,14.2,1.4,43.8,48.9,130.9,49.3,22.3,60.5,0.382,0.488,AVGO,,126,17.7,14.0,,False
43,UBER,"Uber Technologies, Inc.",Technology,Software - Application,Core,153.7,75.24,73.84,21.0,17.1,10.0,0.0,ok,-0.5,ok,1.25,,False,47.6,17.2,4.7,12.2,40.8,37.2,49.6,-1.7,-13.8,0.278,0.314,MSFT,,126,17.1,16.0,,False
44,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,Core,177.9,166.61,171.29,19.0,18.6,10.0,0.0,ok,0.0,ok,0.58,,False,47.6,16.3,5.8,-4.0,54.2,33.8,55.8,-0.5,8.2,0.288,0.392,AVGO,,126,18.6,14.0,,False
45,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,Growth,60.2,1225.96,1341.34,19.0,18.6,10.0,0.0,ok,0.0,ok,-1.39,,False,47.6,35.2,0.7,47.6,55.2,22.0,26.0,-1.5,-0.2,0.44,0.536,AVGO,,126,18.6,14.0,,False
46,WRB,W.R. Berkley Corporation,Financial Services,Insurance - Property & Casualt,Core,25.1,67.72,71.11,20.0,17.6,10.0,0.0,ok,0.0,financial_na,,,False,47.6,14.0,12.1,1.2,43.8,20.2,36.6,-2.2,-15.7,-0.322,0.336,NVDA,,126,17.6,15.0,,False
47,HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,Core,13.1,93.2,88.66,22.0,15.8,10.0,0.0,ok,-0.5,ok,1.92,,False,47.3,14.3,5.2,16.2,63.8,159.6,43.1,4.5,-16.0,0.117,0.165,GOOG,,126,15.8,13.0,,False
48,GL,Globe Life Inc.,Financial Services,Insurance - Life,Core,13.2,172.3,178.57,20.0,17.3,10.0,0.0,ok,0.0,financial_na,,,False,47.3,10.4,8.8,8.0,33.9,20.9,38.4,12.5,7.4,0.159,0.246,GOOG,,126,17.3,14.0,,False
49,CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,Core,432.5,109.74,114.93,19.5,17.6,10.0,0.0,ok,0.0,ok,0.73,,False,47.1,19.6,2.7,17.6,64.6,27.3,21.6,16.7,24.5,0.222,0.347,AVGO,,126,17.6,15.0,,False
50,TEL,TE Connectivity plc,Technology,Electronic Components,Core,60.2,208.0,205.21,18.5,18.5,10.0,0.0,ok,0.0,ok,0.92,,False,47.0,16.1,3.9,13.8,36.1,23.3,41.5,-3.9,-12.4,0.307,0.292,AVGO,,126,18.5,13.0,,False
51,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,Core,11.5,84.58,98.34,21.0,15.9,10.0,0.0,ok,0.0,ok,-0.85,,False,46.9,10.1,7.6,5.7,57.8,42.6,37.1,-17.5,-34.2,0.251,0.354,GOOG,,126,15.9,12.0,,False
52,ORCL,Oracle Corporation,Technology,Software - Infrastructure,Core,407.1,141.32,140.17,17.5,15.9,19.0,-2.0,ok,-3.5,ok,4.44,,False,46.9,12.9,-6.0,20.6,65.8,53.4,37.5,-16.6,-18.9,0.628,0.528,MSFT,,126,15.9,19.0,,False
53,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualt,Core,65.2,257.87,255.0,22.0,14.8,10.0,0.0,ok,0.0,financial_na,,,False,46.8,9.3,23.2,11.8,36.8,46.1,52.4,16.9,8.4,-0.274,0.372,NVDA,,126,14.8,14.0,,False
54,ADBE,Adobe Inc.,Technology,Software - Application,Core,113.7,286.08,271.78,23.0,13.8,10.0,0.0,ok,0.0,ok,0.15,,False,46.8,10.4,8.1,12.7,89.4,63.0,67.1,6.5,-7.2,0.189,0.395,MSFT,,126,13.8,17.0,,False
55,MAS,Masco Corporation,Industrials,Building Products & Equipment,Core,13.9,70.25,76.41,20.0,17.2,10.0,0.0,ok,-0.5,ok,1.95,,False,46.7,15.1,6.5,-2.9,37.2,5862.5,28.9,1.3,-9.3,0.276,0.299,BMNR,,126,17.2,14.0,,False
56,SNDK,Sandisk Corporation,Technology,Computer Hardware,Growth,225.0,1536.87,1577.54,22.5,14.2,10.0,0.0,ok,0.0,ok,-0.36,,False,46.7,5.8,3.4,371.6,71.5,91.6,60.1,56.3,144.6,0.372,0.438,AVGO,,126,14.2,15.0,,False
57,COF,Capital One Financial Corporat,Financial Services,Credit Services,Growth,129.7,211.34,210.75,18.0,18.7,10.0,0.0,ok,0.0,financial_na,,,False,46.7,8.8,,1111.0,0.0,9.0,33.6,2.0,-4.0,0.322,0.348,GOOG,,126,18.7,16.0,,False
58,INCY,Incyte Corporation,Healthcare,Biotechnology,Growth,25.3,125.01,119.54,23.0,13.7,10.0,0.0,ok,0.0,ok,-2.32,,False,46.7,14.0,4.7,37.7,55.7,30.7,60.1,19.8,14.5,-0.081,0.186,AVGO,,126,13.7,16.0,,False
59,TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Mate,Growth,52.4,335.46,377.57,20.0,16.7,10.0,0.0,ok,0.0,ok,-0.17,,False,46.7,28.8,0.8,103.9,59.2,36.5,30.9,7.0,-2.0,0.41,0.514,AVGO,,126,16.7,14.0,,False
60,SCHW,Charles Schwab Corporation (Th,Financial Services,Capital Markets,Core,187.3,108.28,104.0,21.5,15.1,10.0,0.0,ok,0.0,financial_na,,,False,46.6,13.9,,20.9,97.5,20.3,47.2,11.8,1.2,0.092,0.186,GOOG,,126,15.1,16.0,,False
61,BF-B,Brown Forman Inc,Consumer Defensive,Beverages - Wineries & Distill,Core,12.1,26.36,27.25,19.5,17.6,10.0,0.0,ok,-0.5,ok,1.94,,False,46.6,15.5,6.1,2.0,60.5,17.8,36.6,-2.9,-10.6,-0.11,0.172,AVGO,,126,17.6,18.0,,False
62,ON,ON Semiconductor Corporation,Technology,Semiconductors,Core,28.3,72.65,86.15,16.0,20.6,10.0,0.0,ok,0.0,ok,0.4,,False,46.6,16.0,5.9,9.2,42.8,8.3,26.8,-6.8,4.2,0.353,0.475,AVGO,,126,20.6,14.0,,False
63,INTU,Intuit Inc.,Technology,Software - Application,Core,94.4,344.93,327.68,22.0,14.5,10.0,0.0,ok,0.0,ok,0.17,,False,46.5,12.6,6.8,13.7,81.0,23.6,53.8,-20.0,-33.3,0.118,0.337,MSFT,,126,14.5,17.0,,False
64,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,Core,86.2,313.04,345.95,18.0,18.5,10.0,0.0,ok,0.0,ok,0.52,,False,46.5,32.8,1.9,24.2,85.9,23.2,44.2,-4.4,-9.5,0.5,0.42,NVDA,,126,18.5,17.0,,False
65,STX,Seagate Technology Holdings PL,Technology,Computer Hardware,Growth,185.1,816.64,865.54,20.0,16.5,10.0,0.0,ok,0.0,ok,0.49,,False,46.5,14.7,1.1,48.5,45.6,371.5,42.9,39.7,106.2,0.348,0.454,AVGO,,126,16.5,14.0,,False
66,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,Core,26.2,222.12,233.38,20.0,16.5,10.0,0.0,ok,0.0,ok,0.3,,False,46.5,21.2,4.1,6.7,45.7,55.0,19.9,9.3,1.6,0.221,0.241,GOOG,,126,16.5,12.0,,False
67,STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,Core,22.3,130.63,134.0,20.0,18.9,10.0,0.0,ok,-2.5,ok,3.02,,False,46.4,10.5,9.9,-3.3,52.7,23.7,44.0,-9.5,-25.0,-0.084,0.191,AVGO,,126,18.9,17.0,,False
68,CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,Core,71.5,89.63,91.94,21.0,15.8,10.0,0.0,ok,-0.5,ok,1.29,,False,46.3,21.8,4.8,4.9,60.4,267.4,40.1,2.8,-17.3,-0.077,0.242,AVGO,,126,15.8,18.0,,False
69,WDAY,"Workday, Inc.",Technology,Software - Application,Core,47.8,198.38,188.46,20.5,15.8,10.0,0.0,ok,0.0,ok,0.23,,False,46.3,15.0,6.4,12.8,75.8,16.0,62.8,23.6,26.7,0.138,0.412,MSFT,,126,15.8,17.0,,False
70,APP,Applovin Corporation,Communication Services,Advertising Agencies,Growth,104.7,311.74,402.08,22.5,13.8,10.0,0.0,ok,0.0,ok,0.09,,False,46.3,14.9,3.0,52.8,88.5,203.7,56.1,-36.3,-47.4,0.411,0.333,BMNR,,126,13.8,15.0,,False
71,GS,"Goldman Sachs Group, Inc. (The",Financial Services,Capital Markets,Growth,291.9,1002.56,1046.81,21.0,17.3,10.0,-2.0,ok,0.0,financial_na,,,False,46.3,13.5,,42.5,82.1,16.9,40.9,6.4,3.6,0.503,0.502,NVDA,,126,17.3,16.0,,False
72,PEP,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,Core,191.0,139.79,139.76,20.0,17.8,10.0,0.0,ok,-1.5,ok,2.25,,False,46.3,15.6,4.1,6.4,54.2,51.5,52.8,-5.7,-25.9,-0.154,0.33,AVGO,,126,17.8,17.0,,False
73,CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,Core,26.6,404.81,384.57,23.0,14.8,10.0,0.0,ok,-1.5,ok,2.7,,False,46.3,13.0,7.3,21.5,80.5,29.2,46.3,20.9,11.2,0.208,0.237,MSFT,,126,14.8,17.0,,False
74,KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,Core,35.6,107.08,109.66,18.5,18.2,10.0,0.0,ok,-0.5,ok,1.6,,False,46.2,14.3,2.6,0.6,37.6,104.9,43.9,4.4,-8.4,-0.065,0.189,AVGO,,126,18.2,16.0,,False
75,APH,Amphenol Corporation,Technology,Electronic Components,Growth,201.2,163.18,160.96,19.0,17.7,10.0,0.0,ok,-0.5,ok,1.42,,False,46.2,25.2,1.9,55.0,39.0,38.1,42.8,12.4,11.2,0.363,0.432,AVGO,,126,17.7,13.0,,False
76,TT,Trane Technologies plc,Industrials,Building Products & Equipment,Core,96.8,440.15,471.0,19.5,16.6,10.0,0.0,ok,0.0,ok,0.77,,False,46.1,25.2,3.2,10.6,35.4,36.6,22.2,-0.8,-12.8,0.265,0.384,AVGO,,126,16.6,14.0,,False
77,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,Growth,1034.4,1160.0,1189.16,20.0,16.6,10.0,0.0,ok,-0.5,ok,1.1,,False,46.1,24.6,1.1,47.7,83.4,102.3,39.6,9.5,3.8,-0.056,0.194,GOOG,,126,16.6,17.0,,False
78,ARM,Arm Holdings plc,Technology,Semiconductors,Core,250.8,234.82,280.45,16.5,19.6,10.0,0.0,ok,0.0,ok,-3.2,,False,46.1,76.7,0.5,22.4,97.5,13.4,30.2,17.3,77.2,0.474,0.507,AVGO,,126,19.6,15.0,,False
79,NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,Core,35.9,183.16,177.02,20.5,15.6,10.0,0.0,ok,0.0,ok,-0.45,,False,46.1,18.2,3.6,12.5,70.7,106.7,28.5,41.8,73.0,0.255,0.287,AVGO,,126,15.6,17.0,,False
80,BLK,"BlackRock, Inc.",Financial Services,Asset Management,Growth,183.3,1128.1,1084.36,20.5,15.6,10.0,0.0,ok,0.0,financial_na,,,False,46.1,17.5,4.1,30.6,47.2,12.3,40.6,6.9,-3.8,0.417,0.421,GOOG,,126,15.6,15.0,,False
81,IT,"Gartner, Inc.",Technology,Information Technology Service,Core,12.0,189.93,180.43,21.0,15.5,10.0,0.0,ok,-0.5,ok,1.33,,False,46.0,11.5,8.8,-0.6,69.6,113.6,59.5,6.6,1.8,-0.006,0.23,MSFT,,126,15.5,17.0,,False
82,LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,Core,28.4,43.84,46.26,21.0,16.5,10.0,0.0,ok,-1.5,ok,2.57,,False,46.0,12.4,7.8,-0.7,79.3,122.9,40.4,-19.2,-33.3,0.27,0.34,MSFT,,126,16.5,13.0,,False
83,KLIC,"Kulicke and Soffa Industries, ",Technology,Semiconductor Equipment & Mate,Growth,4.1,78.04,100.52,16.5,19.4,10.0,0.0,ok,0.0,ok,-2.49,,False,45.9,13.2,1.4,122.6,52.6,13.2,25.1,-0.3,3.6,0.374,0.451,NVDA,,126,19.4,14.0,,False
84,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,Core,46.5,417.53,455.98,18.5,17.9,10.0,0.0,ok,-0.5,ok,1.5,,False,45.9,28.1,2.8,7.9,49.1,30.6,21.8,-0.2,-2.7,0.272,0.31,NVDA,,126,17.9,15.0,,False
85,LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,Core,13.4,118.0,118.23,21.0,14.9,10.0,0.0,ok,0.0,ok,0.24,,False,45.9,10.5,8.5,4.3,55.7,32.0,46.0,-23.2,-43.8,0.344,0.366,MSFT,,126,14.9,12.0,,False
86,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchang,Core,10.9,305.44,290.17,20.0,15.8,10.0,0.0,ok,0.0,financial_na,,,False,45.8,15.5,5.7,6.4,51.4,27.0,66.2,22.8,23.6,0.036,0.335,MSFT,,126,15.8,15.0,,False
87,BRK-B,Berkshire Hathaway Inc. New,Financial Services,Insurance - Diversified,Core,1075.3,502.33,502.27,18.5,17.3,10.0,0.0,ok,0.0,financial_na,,,False,45.8,22.6,6.7,10.0,30.3,12.1,39.9,2.0,-8.9,0.019,0.212,MSFT,,126,17.3,14.0,,False
88,ADI,"Analog Devices, Inc.",Technology,Semiconductors,Growth,171.8,354.52,380.64,19.0,16.8,10.0,0.0,ok,0.0,ok,0.99,,False,45.8,21.7,2.4,39.6,65.8,12.2,27.0,2.5,-8.1,0.35,0.503,AVGO,,126,16.8,15.0,,False
89,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,Growth,943.5,354.95,348.29,19.0,16.7,10.0,0.0,ok,0.0,financial_na,,,False,45.7,14.2,,30.4,0.0,17.8,34.0,12.1,7.2,0.155,0.227,GOOG,,126,16.7,14.0,,False
90,PODD,Insulet Corporation,Healthcare,Medical Devices,Core,10.3,148.38,154.33,20.5,15.2,10.0,0.0,ok,0.0,ok,0.67,,False,45.7,19.2,2.3,23.5,71.1,26.0,54.5,-30.3,-50.9,0.043,0.21,GOOG,,126,15.2,17.0,,False
91,MMM,3M Company,Industrials,Conglomerates,Core,87.8,170.24,171.41,21.0,15.2,10.0,0.0,ok,-0.5,ok,1.21,,False,45.7,17.4,7.2,2.5,39.4,81.9,14.0,6.0,-6.1,0.097,0.223,GOOG,,126,15.2,14.0,,False
92,AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,Core,13.1,173.07,169.34,20.5,16.7,10.0,0.0,ok,-1.5,ok,2.28,,False,45.7,15.5,7.7,10.9,29.0,31.2,35.7,0.2,-19.5,0.141,0.177,MSFT,,126,16.7,11.0,,False
93,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,Growth,56.9,203.16,194.12,21.0,15.2,10.0,0.0,ok,-0.5,ok,1.03,,False,45.7,11.2,8.9,52.5,72.4,3.5,53.2,13.4,4.3,-0.23,0.302,GOOG,,126,15.2,14.0,,False
