rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
11,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,Core,170.3,162.17,190.16,20.0,20.9,10.0,0.0,ok,0.0,ok,0.58,,False,50.9,15.8,6.0,-4.0,54.2,33.8,42.2,-3.6,6.2,0.289,0.406,AVGO,,126,20.9,14.0,,False
12,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,Growth,74.6,142.22,137.52,24.0,16.9,10.0,0.0,ok,0.0,ok,0.23,,False,50.9,9.7,6.0,58.7,62.6,22.5,48.6,14.6,14.5,-0.323,0.3,NVDA,,126,16.9,14.0,,False
13,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Core,58.9,233.43,280.55,22.0,18.5,10.0,0.0,ok,-0.5,ok,1.53,,False,50.0,12.9,6.0,19.5,56.1,27.9,30.8,-3.2,-8.8,0.221,0.394,AVGO,,126,18.5,14.0,,False
14,TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power ,Growth,16.4,343.19,372.43,17.5,18.5,19.0,0.0,ok,-5.0,ok,16.05,,False,50.0,11.8,7.7,111.2,42.1,-12.8,41.9,-5.8,-14.3,0.367,0.372,AVGO,,126,18.5,19.0,,False
15,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,Core,11.6,91.49,87.09,22.0,17.4,10.0,0.0,ok,-0.5,ok,1.91,,False,48.9,8.3,10.4,6.6,63.8,442.9,49.3,-7.9,-18.0,-0.048,0.171,AVGO,,126,17.4,17.0,,False
16,WDC,Western Digital Corporation,Technology,Computer Hardware,Growth,151.1,438.34,559.34,20.0,18.8,10.0,0.0,ok,0.0,ok,-0.11,,False,48.8,13.8,1.5,43.8,48.9,130.9,34.1,27.9,42.0,0.413,0.506,AVGO,,126,18.8,14.0,,False
17,MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchang,Core,82.8,478.14,471.7,20.5,18.2,10.0,0.0,ok,0.0,financial_na,,,False,48.7,25.3,3.1,15.1,75.0,76.9,39.9,1.6,-4.5,0.185,0.321,MSFT,,126,18.2,16.0,,False
18,APP,Applovin Corporation,Communication Services,Advertising Agencies,Growth,113.9,339.0,473.29,22.5,16.0,10.0,0.0,ok,0.0,ok,0.09,,False,48.5,15.9,2.8,52.8,88.5,203.7,29.7,-34.1,-37.7,0.41,0.346,BMNR,,126,16.0,15.0,,False
19,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,Compounder,82.1,577.89,549.0,16.0,13.0,21.0,0.0,ok,-1.5,ok,2.03,,False,48.5,19.0,3.0,5.1,20.1,27.0,84.8,-4.3,-28.3,-0.055,0.241,AVGO,,126,13.0,21.0,,False
20,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,Cyclical,18.4,121.48,115.41,22.0,16.4,10.0,0.0,ok,0.0,ok,0.29,,False,48.4,11.1,6.9,17.6,42.5,29.9,48.1,17.2,17.8,-0.338,0.339,GOOG,,126,16.4,12.0,,False
21,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchang,Core,121.1,410.94,422.82,19.5,18.9,10.0,0.0,ok,0.0,financial_na,,,False,48.4,20.3,4.5,10.4,70.9,14.3,37.3,-9.5,-18.6,0.146,0.325,MSFT,,126,18.9,16.0,,False
22,EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,Core,47.9,107.71,110.99,20.5,18.3,10.0,0.0,ok,-0.5,ok,1.24,,False,48.3,16.1,3.3,14.8,72.1,46.6,42.2,11.1,12.4,0.176,0.23,GOOG,,126,18.3,13.0,,False
23,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,Core,24.3,113.77,112.65,20.5,17.5,10.0,0.0,ok,0.0,financial_na,,,False,48.0,11.1,8.3,10.7,51.6,19.4,42.9,11.7,9.2,0.268,0.312,BMNR,,126,17.5,15.0,,False
24,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,Core,13.3,97.44,104.85,21.0,17.0,10.0,0.0,ok,0.0,ok,-0.85,,False,48.0,11.7,6.6,5.7,57.8,42.6,39.4,-4.6,-26.2,0.236,0.321,GOOG,,126,17.0,12.0,,False
25,CINF,Cincinnati Financial Corporati,Financial Services,Insurance - Property & Casualt,Growth,26.7,173.86,175.66,22.0,15.9,10.0,0.0,ok,0.0,financial_na,,,False,47.9,19.3,11.2,31.6,31.1,21.5,38.3,5.1,-7.7,-0.163,0.307,AVGO,,126,15.9,14.0,,False
26,AXP,American Express Company,Financial Services,Credit Services,Core,228.8,338.86,337.41,21.5,16.4,10.0,0.0,ok,0.0,financial_na,,,False,47.9,16.8,,12.8,62.3,34.4,41.5,0.0,-16.8,0.396,0.373,BMNR,,126,16.4,18.0,,False
27,PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,Core,50.5,59.07,56.12,20.0,17.8,10.0,0.0,ok,0.0,financial_na,,,False,47.8,10.2,8.8,4.8,40.5,24.5,67.9,14.1,32.7,0.23,0.307,MSFT,,126,17.8,17.0,,False
28,CEG,Constellation Energy Corporati,Utilities,Utilities - Independent Power ,Compounder,95.8,270.43,260.6,12.5,16.7,21.0,0.0,ok,-2.5,ok,3.02,,False,47.7,20.3,-6.9,23.0,22.1,15.1,55.8,-11.0,-11.7,0.205,0.255,AVGO,,126,16.7,21.0,,False
29,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,Core,91.4,331.91,367.54,18.0,19.7,10.0,0.0,ok,0.0,ok,0.52,,False,47.7,34.8,1.8,24.2,85.9,23.2,41.8,1.2,2.7,0.468,0.368,BMNR,,126,19.7,17.0,,False
30,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3757.8,506.06,480.76,18.0,11.6,18.0,0.0,ok,0.0,ok,0.27,,False,47.6,21.6,0.4,17.7,67.9,34.0,84.5,17.0,11.3,0.325,0.341,BMNR,,126,11.6,18.0,,True
31,HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,Growth,85.0,94.52,98.53,20.0,19.5,10.0,-2.0,ok,0.0,financial_na,,,False,47.5,29.7,,32.3,91.9,23.6,33.0,-3.6,-2.1,0.554,0.58,BMNR,,126,19.5,16.0,,False
32,WRB,W.R. Berkley Corporation,Financial Services,Insurance - Property & Casualt,Core,26.3,70.82,70.37,20.0,17.5,10.0,0.0,ok,0.0,financial_na,,,False,47.5,14.7,11.6,1.2,43.8,20.2,43.8,1.9,-8.9,-0.322,0.319,AVGO,,126,17.5,15.0,,False
33,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,Compounder,139.2,603.16,573.0,16.5,9.5,22.0,0.0,ok,-0.5,ok,1.73,,False,47.5,18.4,4.0,10.5,11.8,89.2,82.2,10.5,-16.3,-0.088,0.169,AVGO,,126,9.5,22.0,,False
34,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchang,Core,10.1,284.12,269.91,21.0,16.5,10.0,0.0,ok,0.0,financial_na,,,False,47.5,14.4,6.1,6.4,51.4,27.0,69.6,15.2,29.2,0.014,0.328,MSFT,,126,16.5,15.0,,False
35,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,24.0,71.6,68.02,21.5,15.9,10.0,0.0,ok,0.0,financial_na,,,False,47.4,14.8,6.9,32.4,56.3,10.0,63.7,2.1,-6.7,-0.207,0.39,AVGO,,126,15.9,15.0,,False
36,OXY,Occidental Petroleum Corporati,Energy,Oil & Gas E&P,Growth,58.6,58.65,55.72,22.5,14.6,10.0,0.0,ok,0.0,ok,0.76,,False,47.1,14.8,6.5,53.4,73.3,10.6,56.5,16.1,15.0,-0.275,0.313,GOOG,,126,14.6,14.0,,False
37,AAPL,Apple Inc.,Technology,Consumer Electronics,Core,4498.8,308.26,309.7,20.5,16.5,10.0,0.0,ok,0.0,ok,0.13,,False,47.0,32.4,2.4,16.4,48.7,148.8,37.2,10.3,1.0,0.204,0.235,BMNR,,126,16.5,14.0,,False
38,UBER,"Uber Technologies, Inc.",Technology,Software - Application,Core,159.4,78.03,74.13,21.0,16.4,10.0,0.0,ok,-0.5,ok,1.25,,False,46.9,17.7,4.5,12.2,40.8,37.2,62.0,0.1,-5.7,0.294,0.319,MSFT,,126,16.4,16.0,,False
39,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,Growth,55.7,198.97,191.09,21.0,16.3,10.0,0.0,ok,-0.5,ok,1.03,,False,46.8,11.1,9.0,52.5,72.4,3.5,49.4,14.3,10.0,-0.221,0.267,GOOG,,126,16.3,14.0,,False
40,PODD,Insulet Corporation,Healthcare,Medical Devices,Speculative,9.9,142.85,154.97,20.5,16.3,10.0,0.0,ok,0.0,ok,0.67,,False,46.8,18.5,2.4,23.5,71.1,26.0,35.8,-37.1,-53.1,0.05,0.194,GOOG,,126,16.3,17.0,,False
