rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
1,AVGO,Broadcom Inc.,Technology,Semiconductors,Growth,1807.9,380.0,389.82,20.0,18.4,22.0,0.0,ok,-0.5,ok,1.08,,False,59.9,19.5,1.5,47.9,76.3,37.3,54.5,3.0,1.6,0.416,0.483,NVDA,,126,18.4,22.0,,True
2,GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,Compounder,267.5,1004.53,1031.27,19.0,13.9,23.0,0.0,ok,0.0,ok,-2.29,,False,55.9,40.0,5.9,21.9,20.6,82.6,66.8,16.5,10.4,0.391,0.45,AVGO,,126,13.9,23.0,,False
3,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,Compounder,4173.8,341.28,351.26,19.0,16.9,20.0,0.0,ok,0.0,ok,-0.7,,False,55.9,23.1,0.5,24.2,60.9,48.7,53.2,3.1,-0.2,0.339,0.314,BMNR,,126,16.9,20.0,,True
4,TSM,Taiwan Semiconductor Manufactu,Technology,Semiconductors,Growth,2144.1,413.41,424.79,24.0,12.1,21.0,-2.0,ok,0.0,ok,-0.77,,False,55.1,19.0,,36.0,64.2,40.0,71.1,13.7,2.1,0.595,0.66,NVDA,,126,12.1,21.0,fcf_yield_out_of_range(34.1),False
5,META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,Core,1385.0,543.67,594.98,18.0,19.1,17.0,0.0,ok,0.0,ok,0.2,,False,54.1,15.6,1.6,28.0,81.7,29.8,39.5,-13.1,-28.0,0.407,0.375,GOOG,,126,19.1,15.0,,False
6,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,Growth,243.6,193.18,183.52,19.0,14.9,20.0,0.0,ok,0.0,ok,-2.88,,False,53.9,37.4,1.6,37.7,63.0,31.5,68.9,30.0,25.9,0.447,0.57,AVGO,,126,14.9,20.0,,False
7,VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts,Core,104.9,272.54,295.56,20.5,12.5,19.3,0.0,ok,0.0,ok,0.08,,False,52.3,30.0,2.6,24.1,38.0,43.9,72.4,8.1,-0.5,0.37,0.494,NVDA,,126,12.5,20.0,,False
8,POWL,"Powell Industries, Inc.",Industrials,Electrical Equipment & Parts,Speculative,7.4,203.55,245.32,17.5,16.5,18.0,0.0,ok,0.0,ok,-2.67,,False,52.0,28.6,2.6,8.9,30.1,28.3,59.4,3.8,-0.1,0.389,0.453,AVGO,,126,16.5,18.0,,False
9,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,Core,12.1,95.8,91.01,22.0,19.1,10.0,0.0,ok,-0.5,ok,1.91,,False,50.6,8.7,9.9,6.6,63.8,442.9,41.7,-2.5,-6.8,-0.048,0.156,AVGO,,126,19.1,17.0,,False
10,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,Cyclical,18.1,119.72,115.08,22.0,18.3,10.0,0.0,ok,0.0,ok,0.29,,False,50.3,11.5,7.0,17.6,42.5,29.9,38.3,14.4,12.9,-0.35,0.326,GOOG,,126,18.3,12.0,,False
11,NVDA,NVIDIA Corporation,Technology,Semiconductors,Growth,5322.3,219.74,208.75,20.0,12.3,20.0,-2.0,ok,0.0,ok,-0.24,,False,50.3,17.1,0.9,85.2,74.1,114.3,77.4,12.6,4.3,0.53,0.483,AVGO,,126,12.3,20.0,,True
12,NFLX,"Netflix, Inc.",Communication Services,Entertainment,Core,323.8,77.77,74.64,23.0,16.7,10.0,0.0,ok,0.0,ok,0.51,,False,49.7,20.3,7.8,13.4,49.1,49.5,61.8,-12.5,-12.9,0.097,0.203,MSFT,,126,16.7,14.0,,False
13,ADSK,"Autodesk, Inc.",Technology,Software - Application,Core,52.1,246.79,234.45,22.0,17.6,10.0,0.0,ok,0.0,ok,-0.09,,False,49.6,17.4,5.9,18.4,92.4,50.4,51.1,-1.4,-5.2,0.118,0.333,MSFT,,126,17.6,17.0,,False
14,ADBE,Adobe Inc.,Technology,Software - Application,Core,104.6,263.14,249.98,23.0,16.6,10.0,0.0,ok,0.0,ok,0.15,,False,49.6,9.6,8.8,12.7,89.4,63.0,49.8,-3.0,-12.6,0.165,0.401,MSFT,,126,16.6,17.0,,False
15,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Core,57.6,228.56,270.57,22.0,18.1,10.0,0.0,ok,-0.5,ok,1.53,,False,49.6,12.6,6.2,19.5,56.1,27.9,41.9,-5.4,-15.8,0.231,0.384,AVGO,,126,18.1,14.0,,False
16,TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power ,Growth,15.2,317.66,369.36,17.5,18.0,19.0,0.0,ok,-5.0,ok,16.05,,False,49.5,10.9,8.3,111.2,42.1,-12.8,50.5,-12.5,-29.0,0.364,0.376,AVGO,,126,18.0,19.0,,False
17,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,Compounder,140.1,607.17,576.81,16.5,11.4,22.0,0.0,ok,-0.5,ok,1.73,,False,49.4,18.6,4.0,10.5,11.8,89.2,65.9,10.5,-18.6,-0.111,0.187,AVGO,,126,11.4,22.0,,False
18,CINF,Cincinnati Financial Corporati,Financial Services,Insurance - Property & Casualt,Growth,26.3,171.35,177.21,22.0,17.3,10.0,0.0,ok,0.0,financial_na,,,False,49.3,19.0,11.3,31.6,31.1,21.5,29.1,3.2,-7.0,-0.159,0.32,AVGO,,126,17.3,14.0,,False
19,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,Core,168.2,160.19,181.15,20.0,19.1,10.0,0.0,ok,0.0,ok,0.58,,False,49.1,15.7,6.1,-4.0,54.2,33.8,54.2,-4.6,-0.0,0.292,0.398,AVGO,,126,19.1,14.0,,False
20,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchang,Core,10.2,285.41,271.14,21.0,18.0,10.0,0.0,ok,0.0,financial_na,,,False,49.0,14.5,6.1,6.4,51.4,27.0,52.0,15.7,32.4,0.023,0.343,MSFT,,126,18.0,15.0,,False
21,HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,Growth,82.3,91.53,99.43,20.0,20.9,10.0,-2.0,ok,0.0,financial_na,,,False,48.9,28.6,,32.3,91.9,23.6,52.7,-5.4,9.1,0.558,0.59,BMNR,,126,20.9,16.0,,False
22,EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,Core,45.5,102.27,110.26,20.5,18.9,10.0,0.0,ok,-0.5,ok,1.24,,False,48.9,15.2,3.5,14.8,72.1,46.6,30.2,5.3,12.3,0.172,0.228,GOOG,,126,18.9,13.0,,False
23,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3576.4,481.63,457.55,18.0,13.3,17.5,0.0,ok,0.0,ok,0.27,,False,48.8,20.4,0.5,17.7,67.9,34.0,78.1,11.6,8.2,0.31,0.326,BMNR,,126,13.3,18.0,,True
24,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,23.2,69.37,66.7,21.5,17.3,10.0,0.0,ok,0.0,financial_na,,,False,48.8,14.4,7.1,32.4,56.3,10.0,26.5,-0.4,-12.7,-0.17,0.359,AVGO,,126,17.3,15.0,,False
25,APP,Applovin Corporation,Communication Services,Advertising Agencies,Growth,102.8,307.26,440.3,22.5,16.0,10.0,0.0,ok,0.0,ok,0.09,,False,48.5,14.6,3.1,52.8,88.5,203.7,26.3,-39.2,-36.6,0.413,0.363,BMNR,,126,16.0,15.0,,False
26,IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,Core,43.6,553.32,560.64,19.5,18.9,10.0,0.0,ok,0.0,ok,0.55,,False,48.4,33.1,2.1,9.7,62.4,74.2,43.0,-10.3,-25.4,0.27,0.361,GOOG,,126,18.9,17.0,,False
27,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,Compounder,83.7,589.14,559.68,16.0,12.8,21.0,0.0,ok,-1.5,ok,2.03,,False,48.3,19.4,3.0,5.1,20.1,27.0,78.4,-2.4,-31.0,-0.06,0.249,AVGO,,126,12.8,21.0,,False
28,INCY,Incyte Corporation,Healthcare,Biotechnology,Growth,25.0,123.47,117.3,23.0,15.3,10.0,0.0,ok,0.0,ok,-2.32,,False,48.3,13.9,4.7,37.7,55.7,30.7,41.4,19.7,7.3,-0.088,0.164,AVGO,,126,15.3,16.0,,False
29,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualt,Core,66.0,261.15,248.09,22.0,16.2,10.0,0.0,ok,0.0,financial_na,,,False,48.2,9.5,23.0,11.8,36.8,46.1,39.1,20.1,12.8,-0.265,0.35,NVDA,,126,16.2,14.0,,False
