rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
1,TSM,Taiwan Semiconductor Manufactu,Technology,Semiconductors,Growth,2162.8,417.01,420.53,24.0,17.5,21.0,-2.0,ok,0.0,ok,-0.77,,False,60.5,19.1,,36.0,64.2,40.0,43.6,12.4,8.7,0.606,0.66,NVDA,,126,17.5,21.0,fcf_yield_out_of_range(33.8),False
2,GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,Compounder,250.8,941.84,1018.27,20.0,17.0,23.0,0.0,ok,0.0,ok,-2.29,,False,60.0,37.6,6.3,21.9,20.6,82.6,29.3,6.5,4.5,0.401,0.468,AVGO,,126,17.0,23.0,,False
3,AVGO,Broadcom Inc.,Technology,Semiconductors,Growth,1699.2,357.16,384.08,20.0,18.3,22.0,0.0,ok,-0.5,ok,1.08,,False,59.8,18.5,1.6,47.9,76.3,37.3,28.4,-3.3,-6.7,0.381,0.482,NVDA,,126,18.3,22.0,,True
4,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,Compounder,4146.9,339.08,346.67,19.0,18.1,20.0,0.0,ok,0.0,ok,-0.7,,False,57.1,22.9,0.5,24.2,60.9,48.7,44.8,1.4,-1.2,0.345,0.301,BMNR,,126,18.1,20.0,,True
5,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,Compounder,123.0,532.95,554.52,18.0,16.5,22.0,0.0,ok,-0.5,ok,1.73,,False,56.0,16.3,4.5,10.5,11.8,89.2,19.8,-4.0,-35.6,-0.083,0.153,AVGO,,126,16.5,22.0,,False
6,VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts,Core,103.5,268.83,283.6,20.5,18.0,17.4,0.0,ok,0.0,ok,0.08,,False,55.9,29.5,2.6,24.1,38.0,43.9,36.1,4.7,-3.7,0.367,0.488,NVDA,,126,18.0,20.0,,False
7,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,Growth,241.4,191.44,182.36,19.0,17.5,18.1,0.0,ok,0.0,ok,-2.88,,False,54.6,37.1,1.6,37.7,63.0,31.5,44.1,26.3,29.1,0.444,0.553,AVGO,,126,17.5,20.0,,False
8,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,Compounder,75.0,528.24,543.45,16.0,18.4,21.0,0.0,ok,-1.5,ok,2.03,,False,53.9,17.4,3.3,5.1,20.1,27.0,26.0,-12.3,-45.1,-0.036,0.239,AVGO,,126,18.4,21.0,,False
9,NVDA,NVIDIA Corporation,Technology,Semiconductors,Growth,5516.4,228.45,217.03,20.0,15.0,20.0,-2.0,ok,0.0,ok,-0.12,,False,53.0,14.8,0.8,105.9,74.7,117.2,52.3,16.3,13.5,0.503,0.482,AVGO,,126,15.0,20.0,,True
10,BX,Blackstone Inc.,Financial Services,Asset Management,Core,164.6,137.68,132.15,22.5,19.4,10.0,0.0,ok,0.0,financial_na,,,False,51.9,18.4,,28.6,100.0,31.4,37.2,6.2,10.9,0.304,0.327,GOOG,,126,19.4,16.0,,False
