date,R_t_v3_raw,R_t_v3
2023-08-30,0.0022748479991013095,0.0013407063065731851
2023-08-31,0.002347995905708434,0.001414155726338515
2023-09-01,0.0025180050658146795,0.0015848656583624422
2023-09-05,0.004516987129623892,0.003592087457568215
2023-09-06,0.005729105285759296,0.004809201923103659
2023-09-07,0.006022015239911139,0.005103319242024264
2023-09-08,0.005205557948803376,0.0042834965420100795
2023-09-11,0.005228752472321631,0.004306786672557482
2023-09-12,0.005147478331717064,0.00422517752273733
2023-09-13,0.005407319800161522,0.004486090048788457
2023-09-14,0.0055741691861365,0.004653627182200693
2023-09-15,0.0075989205331779995,0.006686724484738993
2023-09-18,0.008642301104387332,0.007734405834819894
2023-09-19,0.010306250744512593,0.009405214218200564
2023-09-20,0.012676582726642478,0.011785316627333448
2023-09-21,0.023767888839154577,0.022922340722624845
2023-09-22,0.01887690610926902,0.018011197529945237
2023-09-25,0.02509200121062099,0.024251911039799585
2023-09-26,0.027847748367478036,0.027019017291769802
2023-09-27,0.030324330527871743,0.02950580783875133
2023-09-28,0.03135523607283575,0.030540962740957276
2023-09-29,0.028584048332393232,0.027758352259846474
2023-10-02,0.03968398911020849,0.03890404661223479
2023-10-03,0.051050355924853234,0.05031726520042394
2023-10-04,0.04456466084303472,0.0438048363062794
2023-10-05,0.0471853755422548,0.046436353501461004
2023-10-06,0.05720064624677584,0.056492906807774336
2023-10-09,0.03958006721640664,0.03879969635595668
2023-10-10,0.029896091419075874,0.02907580354306018
2023-10-11,0.04173675729232052,0.04096527623427532
2023-10-12,0.0733682953790647,0.07272719843438384
2023-10-13,0.07706515974325243,0.07643930114648342
2023-10-16,0.14016221972818393,0.1397964450451175
2023-10-17,0.18778412433083552,0.18761464550259951
2023-10-18,0.3142648341458998,0.31461670445856565
2023-10-19,0.3433646723695529,0.34383649121571824
2023-10-20,0.4280419004629202,0.42886275593439366
2023-10-23,0.49475277690521907,0.495848612317688
2023-10-24,0.5687712572154883,0.5701721942610604
2023-10-25,0.6259318858191345,0.627568437012188
2023-10-26,0.5865683873316427,0.5880426835361738
2023-10-27,0.5657530617584209,0.5671415579060022
2023-10-30,0.683860113147058,0.6857354425031653
2023-10-31,0.6529829221912457,0.6547309768269485
2023-11-01,0.8446298028879856,0.8471678193823298
2023-11-02,0.7812355868876066,0.7835122946013606
2023-11-03,0.6632302462020782,0.6650205399553303
