date,1_cap_pres,2_balanced,3_aggressive,4_tactical,spy,qqq,60_40,sso
2012-05-08,112926.84179456052,109095.39200118833,132593.54942552757,104531.29988866957,130913.8326231684,152197.64919059724,138946.68998174518,144946.75909118535
2012-05-09,112489.81423934971,109029.82538566254,132478.11464470066,104324.19380711771,130137.2708500673,151725.8213532939,138500.70247697743,143657.05451998342
2012-05-10,112837.86009789897,108480.5620225794,132058.2452676463,103602.17268583097,130405.67654517232,151419.19580870503,138499.49194036087,144101.4895153154
2012-05-11,112624.55831084841,108875.22728915405,131915.87246413124,103602.62817263417,130012.61039958178,151395.58966935947,138726.64288232563,143449.9678343782
2012-05-14,112124.86573088315,108182.57743016852,130507.04648146985,102556.14255869962,128574.52991743015,149980.2688882678,138634.36946676523,141069.89949015513
2012-05-15,111996.02525196166,107894.42965456989,130042.07080367145,102192.94050114018,127836.26896399094,149484.845082295,138409.97574117244,139854.8874823408
2012-05-16,111676.54641237191,107366.92290482268,129242.11242976412,101824.68764174078,127347.34765886475,148470.51337911765,138273.59699555472,139052.55609387465
2012-05-17,110783.94641214512,106677.23424529124,127092.22649594751,100517.3444414901,125458.71230694574,145333.1852482886,138136.4915612434,135959.21047606374
2012-05-18,110441.5363936149,105420.24270049023,125134.95086279586,99325.01768218467,124384.91142677677,143446.00611786512,137480.95348082593,134213.69854000438
2012-05-21,111527.11714300321,107001.61668351243,128006.10462747535,101030.88170580703,126522.86767966679,147456.1816759403,138689.57393625606,137674.04207434878
2012-05-22,111526.48456880759,106714.05531752888,127692.93323980707,100718.92597938162,126743.34579500399,147291.07091931114,138161.89033173647,138033.9072183036
2012-05-23,111512.22029707777,107753.08866513014,128140.15639009353,101018.59753243651,126810.48002662872,147574.16151928747,138613.54697494436,138143.57925166909
2012-05-24,111882.8922624802,107293.62059762611,127883.83003951664,100851.53741994189,127059.76343291579,146607.01158277283,138542.50544016343,138550.92218561243
2012-05-25,111949.06258369517,107666.40791940317,127997.63766289198,101084.6140387951,126647.50000913933,146418.2743454458,138507.01887265977,137876.6000083429
2012-05-29,112552.95427532136,108274.9735016223,128770.12320024444,101795.29980971378,128181.45439816861,148281.80665381908,139280.93685401848,140381.54186323902
2012-05-30,111727.26571095154,106811.9373954555,127134.50060175486,100589.94994323357,126321.50247947658,147031.60680003272,139624.4492279259,137326.07351140064
2012-05-31,111420.30748079637,105983.4717908244,126428.16050680565,100304.30935525062,126043.47939793661,146394.6682061002,140154.73279798462,136872.70867583403
2012-06-01,110029.20176740122,104050.15745922261,122892.64994618477,97713.55952157936,122870.11682124944,142502.4318086676,139635.0575315291,131703.69794767402
2012-06-04,110096.57010567024,103959.36753999774,123013.62586794252,97994.90920528476,122812.59997605965,143587.55141785328,139154.54086251438,131611.2200360171
2012-06-05,110445.3721959904,104740.36352469417,124341.95105025457,98335.35578048552,123742.58999591215,144177.2980744469,139047.43929977884,133106.14548940666
2012-06-06,111056.40780296556,106140.69815865465,127003.30130355476,99450.02538240745,126522.86767966679,147479.797985962,139850.6837926746,137592.1358734008
2012-06-07,111029.6070542548,105632.73583861731,126301.99573474651,99131.48977670172,126599.59117671347,146890.12252410146,139984.377371096,137717.28972926812
2012-06-08,111152.57971617501,106004.77287176193,126732.95717515098,99285.21355278969,127606.23907791573,148305.4026224885,140657.90883285186,139359.863998782
2012-06-11,110832.08892193485,105170.43587082575,125191.92247338753,98734.788370772,125985.9813000888,145804.96223221117,139797.34641658273,136705.61795416195
2012-06-12,111201.09153158728,106318.4869518209,126324.61409221953,99271.74595021506,127433.62292664943,147574.16151928747,140291.68903491058,139061.8413342508
2012-06-13,110860.09309833056,105863.75518199065,125794.00401921867,99229.3548394254,126618.71346553146,146559.78913340552,140263.0599457064,137727.937366273
2012-06-14,111179.18114898115,106027.2890722394,126368.18594754652,99295.66667374782,127960.95753548942,147102.3743646887,141109.73740484795,139917.9514108527
2012-06-15,111574.72097488247,106685.91545858281,127400.71085486849,99728.89913954784,129269.67198431898,148930.01435692646,142302.02443033588,142064.4574411537
2012-06-18,111623.89156382444,106795.43809213149,127800.7464147167,99980.12047833418,129520.18334150562,150324.98361504072,142764.17604102177,142477.41694853778
2012-06-19,111868.47225119086,107594.81235519366,129018.80781305693,100388.80728783396,130773.03071123947,151885.38909142095,142907.2182906813,144544.69077951816
2012-06-20,111848.84058655397,107529.3885132474,128657.96125465003,100052.38946357805,130560.96077877958,152003.67405505263,143028.23914029318,144193.08637021072
2012-06-21,111246.11403245997,106087.30418060394,126173.93964335136,99082.20390198,127631.36051616681,148220.66054880153,141317.7071548129,139339.8580256422
2012-06-22,111729.97792015379,106734.68158346963,127204.91393679334,99356.94543621191,128614.30240343737,149781.15756126714,141263.84169135784,140949.52882832533
2012-06-25,111119.49952874104,105679.90787095703,125356.35879842097,98767.85758723115,126551.97292808829,146896.641927514,140637.43351732765,137559.34170597015
2012-06-26,111332.85516441154,105900.31171666177,125836.9442315126,98961.86757903468,127188.05149407411,147818.76628070985,140856.91510872336,138596.44780695532
2012-06-27,111623.35210171304,106460.55930536907,126543.84354968507,99120.23284253376,128334.87327124902,148717.1827877986,141724.6175395716,140470.98031276435
2012-06-28,111530.28968288336,106075.37541554114,125516.58550599824,98659.83028215087,127968.65331937157,147062.1696818653,141607.687310181,139869.7024877387
2012-06-29,112225.86376441538,107619.19665602641,128406.61951463902,99779.0504699351,131158.43856763182,151696.2246856956,143075.75390632357,145099.3540715583
2012-07-02,112466.23770667789,107779.77328518123,128757.78571925842,99841.02044419944,131553.548173498,152145.49396329687,143898.63336756316,145755.01316476744
2012-07-03,112947.19089647746,108754.06144634855,129543.85466379736,100388.06583450042,132420.89395012963,153422.2494525125,144025.52241176137,147196.4793606235
2012-07-05,112712.87613678734,108491.15411375758,129436.14409271436,100506.87110244182,131823.43490861935,153516.8265700371,143925.27866606723,146200.29365855135
2012-07-06,112011.9123337304,107108.3883999172,126904.03885852758,98981.02625703305,130570.64378091143,151601.67808019943,143636.60664558716,144116.16008749066
2012-07-09,111772.8576845186,106692.67948181843,125958.6231414062,98694.547320888,130406.79201202006,151317.9874103302,144039.81374846294,143844.88523880654
2012-07-10,111111.00961973325,105882.64780157612,124739.0466918042,97754.89479245107,129269.67198431898,149828.43086401522,143412.09855817148,141963.4391419767
2012-07-11,110911.23804592554,105784.33464955047,124442.52017915253,97412.52612953562,129288.87863617587,149000.92431104855,143497.67179094598,141995.07814488607
2012-07-12,110753.37395442699,105309.02876341839,123606.9778588303,97064.89434847471,128662.47369865091,147605.94488225816,143501.51806677543,140963.12838641735
2012-07-13,111613.46548512953,106355.61911767778,125123.3793044931,98175.00003152963,130821.19263278203,149852.08785674156,144763.28093161128,144510.78022515203
2012-07-16,111443.58223248002,105835.98970715894,124154.5997858854,97430.2050124972,130512.78948356604,149426.4959132189,144834.48064968377,143999.76692348233
2012-07-17,111884.0238295224,106204.9434539164,125156.5635072549,97728.39229164277,131409.05303519935,150206.75967546593,144957.5415931802,145483.08985736378
2012-07-18,112551.70007457264,107016.71280506949,126483.64782315724,99012.87399265225,132382.33066768,152240.08125149764,145628.2295257439,147099.36477136554
2012-07-19,112323.45225903488,107980.00786966167,128929.34087155198,100560.47895475841,132729.27835200366,153918.7411794811,145705.45543564274,147677.64191434413
2012-07-20,111354.63250122569,107106.31071667332,127437.75166376139,100008.17569559607,131515.0130120614,151885.38909142095,145624.5031161558,145651.11267805804
2012-07-23,110931.9888059023,106126.38549846422,125815.7679184846,99073.725025903,130185.16093515116,150041.2522624669,145084.61739329275,143441.92267461595
2012-07-24,110474.73335180168,105534.78541270856,124814.97210327254,98368.61006883427,129067.23818563599,148859.06372009974,144820.5602853409,141594.28135236082
2012-07-25,111096.866185791,106394.0466813946,125332.58680984382,98231.84632886524,129096.19345532166,147866.0090714295,144994.6604226424,141641.92977956985
2012-07-26,112268.47150651157,108451.57526712518,127610.8694724039,100296.38162195444,131225.91962508316,149828.43086401522,145840.59844618244,145146.9733813179
2012-07-27,113621.31026979438,110053.83504406066,131712.76449594746,103400.03649316779,133644.78605017782,153374.9558084121,146301.72412421124,149160.17986086773
2012-07-30,113383.15477373963,109532.37271022011,131166.7296859687,103080.5341552917,133644.78605017782,153256.71152748502,146739.5155526516,149160.17986086773
2012-07-31,113044.76369377671,108293.85882123446,130164.55027170366,102152.52694286725,132710.00608444985,153209.49924879384,146244.5918799328,147595.22601636118
2012-08-01,112557.78479198742,108074.32645985151,129420.3449301793,101257.88158298671,132594.334984443,152760.20962984028,145873.02291985467,147402.25825169001
2012-08-02,112187.7577435199,107774.77106425352,127400.4707417122,101237.3303539964,131678.8366599398,152216.43442944743,145599.4400534079,145875.64868190818
2012-08-03,113245.24889584444,109336.84495703391,128857.09533994674,102411.03115985033,134290.48200259855,155100.96023387674,146376.38596048654,150215.47429266252
2012-08-06,113361.42911558457,109743.54233330594,128851.55843178558,102443.92406917586,134550.6388672331,156283.10809353928,146570.76060955238,150651.98609411856
2012-08-07,113645.61873841357,110516.99699371035,129680.02783049119,102747.27122279543,135225.26196832655,157583.51040480513,146273.0108529619,151785.01650074104
