date,1_cap_pres,2_balanced,3_aggressive,4_tactical,spy,qqq,sso,60_40
2018-10-01,1.7407704589299124,2.7047786865590986,5.289607697315448,3.630690611524239,3.0676895650348635,4.404023220252022,5.008854830341571,2.548687302042402
2018-10-02,1.7443068961637531,2.704752917274535,5.262649539929636,3.6151630028898945,3.0659030588250538,4.394087211052239,5.004479379337451,2.55402872465722
2018-10-03,1.743104260019412,2.7110875981367295,5.294758591092634,3.633358785621022,3.0675866357890924,4.398816624182552,5.0086015381459985,2.537050726485624
2018-10-04,1.7445585836530888,2.6997842786397976,5.229018863785502,3.5872331853433277,3.04360880012661,4.314365090583808,4.9498768277273655,2.517988014251153
2018-10-05,1.744310547203745,2.6799364400834707,5.158210414899349,3.5357965083524605,3.026574729736502,4.261613274093217,4.908322595970134,2.500894889058667
2018-10-08,1.743142526060569,2.668298119932385,5.114204820976768,3.4961537818349546,3.026574729736502,4.235591276527797,4.908322595970134,2.497560225419896
2018-10-09,1.7436587989189793,2.662050844037583,5.09429841116653,3.4875994911780257,3.022157769480057,4.24931180089504,4.8975778426921766,2.505363819577919
2018-10-10,1.7186898665020323,2.589749359021891,4.89233188690568,3.351307313803593,2.9264657812892088,4.062430677106495,4.664966412299866,2.4549415314630156
2018-10-11,1.6939919937740178,2.5477508526280217,4.820078363863222,3.294245506644054,2.862006701017803,4.0120443246142985,4.5108388057053785,2.434921825288102
2018-10-12,1.706891562781688,2.5778208025017446,4.9002468371731,3.3628070044310503,2.9017553845086628,4.123698694194568,4.6048112816795825,2.4512252103629857
2018-10-15,1.7043926673455638,2.560684300742008,4.851262353868023,3.3237336716129997,2.885456574430126,4.073785358758726,4.566014277151767,2.44266223678127
2018-10-16,1.7205256899892412,2.6034236513998117,4.974628832126676,3.4080477765424924,2.948549682840264,4.192301316030781,4.7157743028320045,2.476394633945878
2018-10-17,1.7299153552308622,2.6085833174674553,4.974943078079817,3.4092323493860555,2.9490760255743185,4.193957822519569,4.717037015253393,2.4706889387263846
2018-10-18,1.7252137159117154,2.585036502675956,4.881315170658315,3.3510626715857876,2.9064868907819035,4.096731798666292,4.614855252124219,2.449107723226593
2018-10-19,1.7356585533574647,2.578402729704071,4.839522857933828,3.324237766235563,2.9049112815581832,4.092946904782216,4.611102676192546,2.4461280682551063
2018-10-22,1.7306954527027187,2.5737895354307416,4.852120374268672,3.3381580785996463,2.8918705779900025,4.114000897747744,4.580052490509895,2.4383105383799846
2018-10-23,1.7266629365882264,2.556833121792332,4.803826032913603,3.3178993765026723,2.8771489966512904,4.098860186061581,4.5450791332366896,2.4341318684246067
2018-10-24,1.7134443964853205,2.498315133196897,4.6074593366580165,3.19260913622431,2.789975663171601,3.9112682111803396,4.338515431060837,2.398225604018587
2018-10-25,1.7297216831793647,2.5394413801992926,4.716389615506539,3.260500778210819,2.840029327637195,4.046581386627346,4.455268382635831,2.4189632494336903
2018-10-26,1.7143878505442838,2.5003801618932577,4.600861665350978,3.177067748382004,2.790080571825944,3.942495668665375,4.337733445398224,2.4001208366337528
2018-10-29,1.7143175578458694,2.4791852145387425,4.508130002023154,3.1122394844530907,2.774622470552024,3.861356011894353,4.30168442037615,2.3901325977390977
2018-10-30,1.719619161336075,2.5148240960861132,4.631252335481781,3.2126882851496186,2.815738745420256,3.9249898716974374,4.397302422952221,2.405625986422754
2018-10-31,1.7290800741621308,2.5416996139169132,4.7196746248541075,3.2632641651777727,2.8458138792710126,4.017247133517586,4.46775433854683,2.4155273423760253
2018-11-01,1.7345079265918755,2.5690749482871142,4.797187071398069,3.3180913552302616,2.876097210914351,4.070236405327899,4.5390688159204355,2.4315471996585627
2018-11-02,1.732882196911238,2.5681647546676185,4.790786755344422,3.3197676869958457,2.8590633204704767,4.006840000844538,4.498744378710429,2.410813937632494
2018-11-05,1.7418024992077696,2.5683956807126327,4.751510217495955,3.294484585178038,2.8748356078687247,3.996903991644754,4.5359709882599155,2.422588503878708
2018-11-06,1.740945128352734,2.5774413559033165,4.785123329333455,3.306801977361257,2.8930279921662208,4.0271835214339875,4.579027429724699,2.431216390062134
2018-11-07,1.752486011591174,2.600570545363934,4.851391205602985,3.347333009370745,2.9549638663463744,4.153506343077302,4.726073742890102,2.4639203042919773
2018-11-08,1.7549891102290807,2.597788498779953,4.81474244276824,3.3373401278274297,2.9496000290073328,4.127011328455526,4.713205620661324,2.4611134573120914
2018-11-09,1.7536533554095741,2.5846552249492145,4.769499778016334,3.317773928169367,2.920789377341944,4.057462672506603,4.644150228051063,2.4537032656100433
2018-11-12,1.7462073531098854,2.5451969588068897,4.642444485469632,3.2437743848258185,2.8662134840730937,3.9346884255774977,4.51398405663684,2.432365304636999
2018-11-13,1.7455367246064204,2.5518212895076196,4.670928228895454,3.2626746413643275,2.86085000662652,3.937999923688601,4.501313689364916,2.429044007412759
2018-11-14,1.74082701170235,2.5432421838000536,4.66528647488552,3.253483022366445,2.8412918304139905,3.907957091785854,4.455153901476413,2.419723553112949
2018-11-15,1.7480548958241737,2.5733158744278426,4.756629125317406,3.3086396608549515,2.8709444505076327,3.9763226370189626,4.524896994047057,2.43433608366122
2018-11-16,1.749234297232866,2.5465256169036365,4.632785756634197,3.2334672723132662,2.878411139535618,3.962366550915088,4.542549372552104,2.443784271045093
2018-11-19,1.7461043244896373,2.5089378799622812,4.462713618925798,3.1418749496525846,2.829723986769993,3.833678265273381,4.427296312169708,2.4218314066407047
2018-11-20,1.7373506442337505,2.500169972061993,4.46915452008455,3.14642828473502,2.777357113468067,3.7650752647205494,4.304398991017487,2.395610537513567
2018-11-21,1.7312389495438922,2.497461982664655,4.481084531683223,3.143534641377142,2.7868206658532495,3.793699802887468,4.326399171588806,2.4000682792814607
2018-11-23,1.7273324262041967,2.4916329289363457,4.464848213691994,3.1402198964294366,2.76820810709968,3.7662595115862194,4.283056577054863,2.391656062152958
2018-11-26,1.7355296231049424,2.5178111609791425,4.554810178420017,3.184520114858876,2.812899733688571,3.8533124496366074,4.3867789623281555,2.4120964656179815
2018-11-27,1.7407984221354318,2.52125352522133,4.54931608084454,3.1831467485640017,2.8223631061275203,3.8663236377776267,4.408916468313883,2.418012188352758
2018-11-28,1.7537583144860083,2.5508190774223665,4.627257161165237,3.2256670775030614,2.887348889025448,3.9907528763290467,4.561191465001712,2.446173755183924
2018-11-29,1.751042774271289,2.546833759641305,4.626843170530334,3.223127543408353,2.881039614173681,3.9777428243378825,4.546241170608673,2.446832654873152
2018-11-30,1.7577225149466418,2.5597668688777357,4.671389784856199,3.2441383867511555,2.8986007470827793,4.006602545524815,4.587808012508955,2.459428642173195
2018-12-03,1.7635562328497372,2.580593699096496,4.729389191332218,3.277192847704788,2.936982558981202,4.076623461096856,4.678932178715399,2.4859208611786525
2018-12-04,1.748450827726832,2.527149102946537,4.578402697481165,3.1995447716659715,2.8418174533631095,3.92025894370065,4.451519656155953,2.4542383203265565
2018-12-06,1.748206128884426,2.5279435267032073,4.5942854358745855,3.2132827343958636,2.8375059415997095,3.947936311605004,4.441389107830368,2.4552235870935717
2018-12-07,1.7391246673163328,2.498299313061648,4.497945005668779,3.1649212767718056,2.771573281619185,3.8175911407578895,4.286588058644179,2.423627505307733
2018-12-10,1.7387341430053547,2.5073342252985897,4.562793598107087,3.1964832909023357,2.77683113062648,3.8575703605770393,4.298785949776067,2.4305022438173265
2018-12-11,1.7387681077738617,2.506227491425037,4.569085121097177,3.201987291006946,2.7774625619611117,3.8703444721149536,4.300252219071105,2.4306511604099175
2018-12-12,1.7405674217686418,2.5150430481275343,4.609888086863714,3.2222221547872674,2.7914479832570827,3.9044092745048826,4.332731957836788,2.4332063694974195
2018-12-13,1.7429438784040996,2.5149027134424893,4.608155770777085,3.2214421950639536,2.790500926228252,3.905592006504079,4.330527003125478,2.430322342651289
2018-12-14,1.7295150883238097,2.497302452078258,4.560481986855657,3.1936036413503777,2.738975301569644,3.8104939913294724,4.2105845009533285,2.407673502924546
2018-12-17,1.7172514635332998,2.4765308444331326,4.490822868670902,3.163583969998113,2.685241196782813,3.724150389505308,4.086677584747273,2.3863048496856374
2018-12-18,1.712078227085153,2.471356829903146,4.5190648268468685,3.1755378483325156,2.6822970964505517,3.7475698464692297,4.0799566304902495,2.3909338782346996
2018-12-19,1.7068083966968677,2.4481025066295374,4.411787797607636,3.13317646875798,2.642127338772448,3.655549661252187,3.9883052231568645,2.3841241583447803
