rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
24,RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,Core,21.1,354.04,385.66,22.0,16.7,10.0,0.0,ok,0.0,ok,0.67,,False,48.7,16.9,4.2,14.0,70.3,37.5,6.2,-3.1,-12.1,0.253,0.229,BMNR,,126,16.7,13.0,,False
25,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,Core,12.4,97.7,92.81,22.0,17.2,10.0,0.0,ok,-0.5,ok,1.91,,False,48.7,8.9,9.7,6.6,63.8,442.9,58.6,0.8,-1.6,0.021,0.197,MSFT,,126,17.2,17.0,,False
26,IT,"Gartner, Inc.",Technology,Information Technology Service,Core,12.5,198.39,188.47,21.0,18.2,10.0,0.0,ok,-0.5,ok,1.33,,False,48.7,12.1,8.4,-0.6,69.6,113.6,54.3,11.1,12.2,-0.018,0.229,MSFT,,126,18.2,17.0,,False
27,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3813.2,513.53,487.85,18.0,14.2,16.5,0.0,ok,0.0,ok,0.27,,False,48.7,21.8,0.4,17.7,67.9,34.0,55.0,19.2,16.5,0.296,0.282,BMNR,,126,14.2,18.0,,True
28,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,Core,175.4,164.19,173.51,19.0,19.6,10.0,0.0,ok,0.0,ok,0.58,,False,48.6,16.1,5.8,-4.0,54.2,33.8,54.8,-2.0,4.8,0.286,0.394,AVGO,,126,19.6,14.0,,False
29,IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,Core,43.8,554.99,559.1,19.5,18.9,10.0,0.0,ok,0.0,ok,0.55,,False,48.4,33.2,2.1,9.7,62.4,74.2,33.9,-9.2,-25.2,0.247,0.376,GOOG,,126,18.9,17.0,,False
30,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,Core,102.6,379.32,375.98,14.5,14.8,18.9,0.0,ok,0.0,ok,0.78,,False,48.2,20.5,4.3,8.1,15.4,17.8,30.4,7.5,-7.9,0.022,0.109,NVDA,,126,14.8,21.0,,False
31,AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Mate,Core,366.4,461.67,551.13,19.0,19.1,10.0,0.0,ok,0.0,ok,-0.19,,False,48.1,25.0,0.8,24.8,49.4,41.1,32.6,15.0,11.7,0.385,0.531,AVGO,,126,19.1,14.0,,False
32,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,Core,23.7,111.24,114.13,20.5,17.5,10.0,0.0,ok,0.0,financial_na,,,False,48.0,10.8,8.5,10.7,51.6,19.4,36.1,8.3,6.6,0.245,0.314,BMNR,,126,17.5,15.0,,False
33,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,Growth,76.4,143.35,140.18,23.0,14.9,10.0,0.0,ok,0.0,ok,0.23,,False,47.9,9.9,5.9,58.7,62.6,22.5,52.3,12.8,-0.1,-0.335,0.293,NVDA,,126,14.9,14.0,,False
34,UBER,"Uber Technologies, Inc.",Technology,Software - Application,Core,161.0,78.82,74.88,21.0,17.3,10.0,0.0,ok,-0.5,ok,1.25,,False,47.8,18.0,4.5,12.2,40.8,37.2,52.4,2.7,-8.6,0.279,0.311,MSFT,,126,17.3,16.0,,False
35,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualt,Core,65.9,260.58,253.56,22.0,15.8,10.0,0.0,ok,0.0,financial_na,,,False,47.8,9.4,23.0,11.8,36.8,46.1,41.5,18.4,10.1,-0.278,0.372,NVDA,,126,15.8,14.0,,False
36,TXN,Texas Instruments Incorporated,Technology,Semiconductors,Core,236.2,258.64,285.89,19.0,18.8,10.0,0.0,ok,0.0,ok,0.74,,False,47.8,24.3,1.5,22.8,58.3,35.2,31.1,9.6,11.5,0.244,0.403,AVGO,,126,18.8,14.0,,False
37,APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,Growth,79.7,135.04,128.29,20.0,17.8,10.0,0.0,ok,0.0,financial_na,,,False,47.8,12.6,,63.8,36.1,11.4,54.4,5.9,14.5,0.283,0.316,GOOG,,126,17.8,14.0,,False
38,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,Core,22.2,517.5,497.45,20.0,18.2,10.0,0.0,ok,-0.5,ok,1.19,,False,47.7,16.1,4.1,8.9,43.1,46.1,40.2,-6.9,-35.9,0.163,0.175,MSFT,,126,18.2,12.0,,False
39,FSLR,"First Solar, Inc.",Technology,Solar,Core,22.0,204.46,224.08,18.5,19.2,10.0,0.0,ok,0.0,ok,-0.64,,False,47.7,8.8,7.3,-3.7,44.0,18.5,20.8,-11.9,-10.1,0.434,0.395,AVGO,,126,19.2,14.0,,False
40,WDC,Western Digital Corporation,Technology,Computer Hardware,Growth,165.7,459.45,531.18,20.0,17.7,10.0,0.0,ok,0.0,ok,-0.08,,False,47.7,14.5,1.4,43.8,48.9,130.9,54.1,25.7,57.8,0.38,0.49,AVGO,,126,17.7,14.0,,False
