rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
77,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,Core,50.0,449.37,462.82,18.5,16.5,10.0,0.0,ok,-0.5,ok,1.5,,False,44.5,30.3,2.6,7.9,49.1,30.6,43.1,8.3,0.8,0.249,0.279,NVDA,,126,16.5,15.0,,False
78,TXN,Texas Instruments Incorporated,Technology,Semiconductors,Core,255.3,279.58,292.14,19.0,15.5,10.0,0.0,ok,0.0,ok,0.74,,False,44.5,26.9,1.4,22.8,58.3,35.2,50.1,21.2,10.4,0.234,0.385,AVGO,,126,15.5,14.0,,False
79,AIG,"American International Group, ",Financial Services,Insurance - Diversified,Core,40.1,76.64,77.49,17.0,17.4,10.0,0.0,ok,0.0,financial_na,,,False,44.4,8.7,18.4,0.5,35.1,7.2,37.6,-0.7,-15.4,-0.062,0.179,NVDA,,126,17.4,14.0,,False
80,ODFL,"Old Dominion Freight Line, Inc",Industrials,Trucking,Core,43.9,210.97,224.98,18.5,15.9,10.0,0.0,ok,0.0,ok,-0.15,,False,44.4,31.9,2.2,10.4,39.6,24.8,35.3,10.0,-4.5,0.097,0.146,BMNR,,126,15.9,14.0,,False
81,NOW,"ServiceNow, Inc.",Technology,Software - Application,Core,128.2,124.0,117.8,19.5,15.4,10.0,0.0,ok,-0.5,ok,1.31,,False,44.4,24.8,4.0,24.0,74.8,14.2,71.3,1.8,1.9,0.271,0.507,MSFT,,126,15.4,17.0,,False
82,WDAY,"Workday, Inc.",Technology,Software - Application,Core,49.1,198.68,188.75,20.5,13.8,10.0,0.0,ok,0.0,ok,-0.36,,False,44.3,15.7,6.4,13.5,75.8,10.9,74.0,22.1,23.7,0.142,0.423,MSFT,,126,13.8,17.0,,False
83,GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,Core,62.3,1322.64,1343.08,19.5,14.8,10.0,0.0,ok,0.0,ok,0.69,,False,44.3,25.9,2.0,10.3,39.4,46.1,32.7,15.2,3.2,0.035,0.201,GOOG,,126,14.8,14.0,,False
84,HSY,The Hershey Company,Consumer Defensive,Confectioners,Core,37.0,184.22,177.89,20.0,14.8,10.0,0.0,ok,-0.5,ok,1.89,,False,44.3,18.7,4.7,6.6,38.4,32.8,57.1,-3.1,-29.9,-0.21,0.324,AVGO,,126,14.8,16.0,,False
85,PATH,"UiPath, Inc.",Technology,Software - Infrastructure,Speculative,8.3,16.01,15.21,20.5,13.7,10.0,0.0,ok,0.0,ok,-9.9,,False,44.2,17.7,6.2,17.3,83.0,18.2,78.7,25.8,27.5,0.258,0.434,MSFT,,126,13.7,17.0,,False
86,FFIV,"F5, Inc.",Technology,Software - Infrastructure,Core,22.8,403.2,404.76,18.0,16.2,10.0,0.0,ok,0.0,ok,-1.47,,False,44.2,22.3,3.1,10.9,81.9,19.8,47.7,27.5,33.3,0.317,0.285,BMNR,,126,16.2,17.0,,False
87,UHS,"Universal Health Services, Inc",Healthcare,Medical Care Facilities,Core,10.0,170.02,161.52,19.0,15.6,10.0,0.0,ok,-0.5,ok,1.9,,False,44.1,7.0,5.0,8.3,44.6,20.9,63.0,-10.4,-41.4,-0.003,0.164,GOOG,,126,15.6,16.0,,False
88,BRK-B,Berkshire Hathaway Inc. New,Financial Services,Insurance - Diversified,Core,1079.0,504.03,499.03,18.5,15.6,10.0,0.0,ok,0.0,financial_na,,,False,44.1,22.9,6.7,10.0,30.3,12.1,54.9,2.5,-12.6,-0.022,0.156,NVDA,,126,15.6,14.0,,False
89,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,Growth,68.9,1402.01,1400.04,19.0,15.1,10.0,0.0,ok,0.0,ok,-1.39,,False,44.1,40.3,0.6,47.6,55.2,22.0,55.3,14.3,6.0,0.449,0.53,AVGO,,126,15.1,14.0,,False
90,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,Growth,1052.4,1180.16,1169.54,20.0,14.5,10.0,0.0,ok,-0.5,ok,1.1,,False,44.0,24.9,1.1,47.7,83.4,102.3,47.3,13.3,-0.2,-0.084,0.185,MSFT,,126,14.5,17.0,,False
91,ON,ON Semiconductor Corporation,Technology,Semiconductors,Core,32.2,82.66,96.95,16.0,18.0,10.0,0.0,ok,0.0,ok,0.4,,False,44.0,18.3,5.1,9.2,42.8,8.3,40.8,8.1,0.6,0.348,0.459,AVGO,,126,18.0,14.0,,False
92,INTU,Intuit Inc.,Technology,Software - Application,Core,94.6,345.66,328.38,21.0,13.0,10.0,0.0,ok,0.0,ok,0.02,,False,44.0,12.7,5.5,10.4,80.8,22.5,67.7,-23.0,-27.1,0.127,0.352,MSFT,,126,13.0,17.0,,False
