rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
25,RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,Core,20.2,336.67,375.14,22.0,17.7,10.0,0.0,ok,0.0,ok,0.67,,False,49.7,16.2,4.4,14.0,70.3,37.5,25.0,-8.0,-14.7,0.311,0.347,TSM,,125,17.7,13.0,,False
26,APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,Growth,76.2,127.91,127.77,20.0,19.6,10.0,0.0,ok,0.0,financial_na,,,False,49.6,12.0,,63.8,36.1,11.4,45.1,0.2,12.1,0.307,0.323,GOOG,,125,19.6,14.0,,False
27,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,Core,79.7,284.95,336.21,20.5,18.9,10.0,0.0,ok,0.0,ok,0.52,,False,49.4,30.3,2.0,24.2,85.9,23.2,36.3,-12.8,-17.3,0.46,0.402,NVDA,,125,18.9,17.0,,False
28,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,Growth,251.7,188.99,184.64,19.0,15.1,17.2,-2.0,ok,0.0,ok,-2.88,,False,49.3,38.7,1.5,37.7,63.0,31.5,55.1,23.5,25.6,0.565,0.551,AVGO,,125,15.1,20.0,,False
29,WDAY,"Workday, Inc.",Technology,Software - Application,Core,44.8,185.09,175.84,20.5,18.8,10.0,0.0,ok,0.0,ok,0.23,,False,49.3,14.0,6.8,12.8,75.8,16.0,40.5,15.9,22.5,-0.075,0.458,ETN,,125,18.8,17.0,,False
30,CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,Core,442.1,107.44,113.83,19.5,19.7,10.0,0.0,ok,0.0,ok,0.82,,False,49.2,20.0,2.5,17.6,64.5,27.3,41.1,13.1,23.5,0.321,0.381,AVGO,,125,19.7,15.0,,False
31,PTC,PTC Inc.,Technology,Software - Application,Core,14.2,128.71,137.46,21.0,18.1,10.0,0.0,ok,0.0,ok,0.98,,False,49.1,14.7,7.3,-6.8,84.5,35.1,22.2,-13.1,-33.7,0.017,0.452,MSFT,,125,18.1,17.0,,False
32,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,22.1,66.33,70.21,21.5,17.5,10.0,0.0,ok,0.0,financial_na,,,False,49.0,13.7,7.4,32.4,56.3,10.0,31.7,-4.0,-17.1,-0.342,0.506,ETN,,125,17.5,15.0,,False
33,IT,"Gartner, Inc.",Technology,Information Technology Service,Core,11.3,170.62,166.22,21.0,18.5,10.0,0.0,ok,-0.5,ok,1.33,,False,49.0,11.0,9.3,-0.6,69.6,113.6,33.9,-3.5,-9.2,-0.185,0.434,ETN,,125,18.5,17.0,,False
34,TXN,Texas Instruments Incorporated,Technology,Semiconductors,Core,245.4,258.82,278.24,19.0,20.0,10.0,0.0,ok,0.0,ok,0.74,,False,49.0,25.2,1.4,22.8,58.3,35.2,42.5,7.8,21.4,0.41,0.606,ETN,,125,20.0,14.0,,False
35,MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchang,Core,82.3,467.36,490.58,20.5,18.4,10.0,0.0,ok,0.0,financial_na,,,False,48.9,25.1,3.1,15.1,75.0,76.9,34.8,-1.0,-5.6,0.017,0.38,MSFT,,125,18.4,16.0,,False
36,AON,Aon plc,Financial Services,Insurance Brokers,Core,64.2,307.77,351.95,20.0,18.8,10.0,0.0,ok,0.0,financial_na,,,False,48.8,14.9,5.0,2.2,48.2,44.7,26.8,-8.5,-17.8,-0.3,0.452,ETN,,125,18.8,15.0,,False
37,BLK,"BlackRock, Inc.",Financial Services,Asset Management,Growth,175.4,1062.4,1099.14,20.5,18.3,10.0,0.0,ok,0.0,financial_na,,,False,48.8,16.8,4.3,30.6,47.2,12.3,29.5,0.4,-0.3,0.425,0.435,GOOG,,125,18.3,15.0,,False
38,UBER,"Uber Technologies, Inc.",Technology,Software - Application,Core,146.4,72.56,73.95,21.0,18.1,10.0,0.0,ok,-0.5,ok,1.25,,False,48.6,16.3,4.9,12.2,40.8,37.2,34.0,-4.6,-16.0,0.213,0.315,MSFT,,125,18.1,16.0,,False
39,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchang,Core,121.1,410.42,428.41,19.5,18.9,10.0,0.0,ok,0.0,financial_na,,,False,48.4,20.3,4.5,10.4,70.9,14.3,39.0,-8.3,-17.7,-0.024,0.364,MSFT,,125,18.9,16.0,,False
40,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualt,Core,64.2,251.79,257.51,22.0,16.4,10.0,0.0,ok,0.0,financial_na,,,False,48.4,9.2,23.6,11.8,36.8,46.1,46.6,13.4,7.4,-0.371,0.444,TSM,,125,16.4,14.0,,False
