rank,ticker,name,sector,industry,category,mcap_B,current_price,entry_level,fundamental,technical,visibility,corr_penalty,corr_status,leverage_penalty,lev_status,nd_ebitda,dte_pct,broken_base,composite,fwd_pe,fcf_yield_pct,rev_growth_pct,gross_margin_pct,roe_pct,rsi,ma200_dist_pct,rel_str_6m_pct,portfolio_corr,max_corr,max_corr_with,corr_null_reason,n_corr_obs,technical_precap,visibility_legacy,data_flags,in_portfolio
11,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchang,Core,120.9,410.1,422.14,19.5,20.4,10.0,0.0,ok,0.0,financial_na,,,False,49.9,20.3,4.5,10.4,70.9,14.3,43.2,-9.6,-6.4,0.12,0.35,MSFT,,126,20.4,16.0,,False
12,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,Core,11.6,91.82,87.23,22.0,18.3,10.0,0.0,ok,-0.5,ok,1.91,,False,49.8,8.3,10.4,6.6,63.8,442.9,53.9,-7.2,-10.4,-0.054,0.174,AVGO,,126,18.3,17.0,,False
13,SNDK,Sandisk Corporation,Technology,Computer Hardware,Growth,196.3,1344.29,1663.2,22.5,17.2,10.0,0.0,ok,0.0,ok,-0.38,,False,49.7,5.1,3.9,371.6,71.5,91.6,41.0,51.2,112.7,0.363,0.44,AVGO,,126,17.2,15.0,,False
14,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,Compounder,140.0,606.72,576.38,16.5,11.7,22.0,0.0,ok,-0.5,ok,1.73,,False,49.7,18.5,4.0,10.5,11.8,89.2,68.7,10.9,-14.6,-0.108,0.181,AVGO,,126,11.7,22.0,,False
15,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,Core,171.2,163.07,187.08,19.0,20.7,10.0,0.0,ok,0.0,ok,0.58,,False,49.7,16.0,6.0,-4.0,54.2,33.8,44.0,-3.1,4.7,0.289,0.406,AVGO,,126,20.7,14.0,,False
16,HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,Growth,85.3,94.91,98.62,20.0,21.3,10.0,-2.0,ok,0.0,financial_na,,,False,49.3,29.8,,32.3,91.9,23.6,39.1,-2.9,10.1,0.548,0.578,BMNR,,126,21.3,16.0,,False
17,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,Core,3656.6,492.43,467.81,18.0,13.3,18.0,0.0,ok,0.0,ok,0.27,,False,49.3,20.9,0.5,17.7,67.9,34.0,85.9,13.9,10.4,0.317,0.337,BMNR,,126,13.3,18.0,,True
18,DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,Core,12.4,91.2,104.06,21.0,18.2,10.0,0.0,ok,0.0,ok,-0.85,,False,49.2,10.9,7.0,5.7,57.8,42.6,40.6,-10.6,-32.6,0.253,0.338,GOOG,,126,18.2,12.0,,False
19,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchang,Speculative,9.9,277.99,264.09,21.0,18.2,10.0,0.0,ok,0.0,financial_na,,,False,49.2,14.1,6.3,6.4,51.4,27.0,67.4,12.7,32.6,0.026,0.341,MSFT,,126,18.2,15.0,,False
20,CEG,Constellation Energy Corporati,Utilities,Utilities - Independent Power ,Compounder,98.7,278.68,264.75,12.5,18.1,21.0,0.0,ok,-2.5,ok,3.02,,False,49.1,20.9,-6.7,23.0,22.1,15.1,52.4,-8.1,-10.7,0.185,0.24,AVGO,,126,18.1,21.0,,False
21,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,Growth,75.1,143.14,137.85,23.0,16.1,10.0,0.0,ok,0.0,ok,0.23,,False,49.1,9.8,6.0,58.7,62.6,22.5,47.4,15.0,10.4,-0.331,0.303,NVDA,,126,16.1,14.0,,False
22,EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,Core,45.5,102.31,110.77,20.5,18.9,10.0,0.0,ok,-0.5,ok,1.24,,False,48.9,15.2,3.5,14.8,72.1,46.6,40.3,5.4,12.2,0.181,0.236,GOOG,,126,18.9,13.0,,False
23,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,Cyclical,18.2,120.01,114.85,22.0,16.9,10.0,0.0,ok,0.0,ok,0.29,,False,48.9,11.3,7.0,17.6,42.5,29.9,41.7,15.5,13.4,-0.339,0.321,GOOG,,126,16.9,12.0,,False
24,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,Compounder,82.0,577.32,548.45,16.0,13.0,21.0,0.0,ok,-1.5,ok,2.03,,False,48.5,19.0,3.0,5.1,20.1,27.0,78.5,-4.4,-26.3,-0.054,0.24,AVGO,,126,13.0,21.0,,False
25,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,Compounder,106.7,394.21,374.5,14.5,13.0,21.0,0.0,ok,0.0,ok,0.78,,False,48.5,21.3,4.1,8.1,15.4,17.8,62.3,12.5,2.7,0.015,0.144,NVDA,,126,13.0,21.0,,False
26,TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power ,Growth,17.5,365.07,371.6,17.5,17.0,19.0,0.0,ok,-5.0,ok,16.05,,False,48.5,12.5,7.2,111.2,42.1,-12.8,45.3,0.3,-8.7,0.353,0.361,AVGO,,126,17.0,19.0,,False
27,APP,Applovin Corporation,Communication Services,Advertising Agencies,Growth,102.0,303.76,461.2,22.5,16.0,10.0,0.0,ok,0.0,ok,0.09,,False,48.5,14.3,3.1,52.8,88.5,203.7,29.0,-40.6,-45.1,0.406,0.345,BMNR,,126,16.0,15.0,,False
28,AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,Core,2883.0,267.28,253.92,17.0,16.4,17.0,-2.0,ok,0.0,ok,0.76,,False,48.4,25.9,0.1,19.6,50.8,30.6,68.1,12.6,19.3,0.586,0.635,GOOG,,126,16.4,17.0,,False
29,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,Core,23.8,111.42,112.99,20.5,17.8,10.0,0.0,ok,0.0,financial_na,,,False,48.3,10.8,8.5,10.7,51.6,19.4,43.4,9.2,8.9,0.268,0.317,BMNR,,126,17.8,15.0,,False
30,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Core,58.9,233.41,277.29,22.0,16.8,10.0,0.0,ok,-0.5,ok,1.53,,False,48.3,12.9,6.0,19.5,56.1,27.9,28.5,-3.3,-17.7,0.223,0.394,AVGO,,126,16.8,14.0,,False
31,OXY,Occidental Petroleum Corporati,Energy,Oil & Gas E&P,Growth,58.5,58.55,55.62,22.5,15.8,10.0,0.0,ok,0.0,ok,0.76,,False,48.3,14.8,6.5,53.4,73.3,10.6,52.9,15.5,12.9,-0.283,0.315,GOOG,,126,15.8,14.0,,False
32,CBOE,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchang,Core,30.4,290.98,276.43,20.5,17.8,10.0,0.0,ok,0.0,financial_na,,,False,48.3,19.1,2.2,22.9,54.1,26.3,53.3,3.7,-3.0,-0.115,0.206,AVGO,,126,17.8,15.0,,False
33,AON,Aon plc,Financial Services,Insurance Brokers,Core,74.7,352.36,346.53,20.0,17.8,10.0,0.0,ok,0.0,financial_na,,,False,47.8,16.5,4.3,2.2,48.2,44.7,47.3,4.7,2.3,-0.181,0.396,AVGO,,126,17.8,15.0,,False
34,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualt,Core,64.7,255.84,243.72,22.0,15.7,10.0,0.0,ok,0.0,financial_na,,,False,47.7,9.3,23.4,11.8,36.8,46.1,51.0,18.4,14.0,-0.279,0.343,NVDA,,126,15.7,14.0,,False
35,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,Growth,23.8,71.06,67.51,21.5,16.2,10.0,0.0,ok,0.0,financial_na,,,False,47.7,14.7,6.9,32.4,56.3,10.0,65.6,1.6,-5.3,-0.185,0.383,AVGO,,126,16.2,15.0,,False
36,PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,Core,50.6,59.2,56.24,20.0,17.7,10.0,0.0,ok,0.0,financial_na,,,False,47.7,10.2,8.7,4.8,40.5,24.5,69.0,14.6,35.1,0.228,0.303,MSFT,,126,17.7,17.0,,False
37,MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchang,Core,82.8,477.84,472.44,20.5,17.1,10.0,0.0,ok,0.0,financial_na,,,False,47.6,25.3,3.1,15.1,75.0,76.9,55.9,1.6,4.8,0.175,0.34,MSFT,,126,17.1,16.0,,False
38,UBER,"Uber Technologies, Inc.",Technology,Software - Application,Core,153.9,75.36,72.08,21.0,16.8,10.0,0.0,ok,-0.5,ok,1.25,,False,47.3,17.1,4.7,12.2,40.8,37.2,61.5,-3.1,-5.5,0.3,0.334,MSFT,,126,16.8,16.0,,False
39,WDC,Western Digital Corporation,Technology,Computer Hardware,Growth,156.5,454.1,555.63,20.0,17.2,10.0,0.0,ok,0.0,ok,-0.11,,False,47.2,14.3,1.5,43.8,48.9,130.9,35.2,31.3,54.3,0.406,0.506,AVGO,,126,17.2,14.0,,False
40,WRB,W.R. Berkley Corporation,Financial Services,Insurance - Property & Casualt,Core,25.9,69.73,70.61,20.0,17.1,10.0,0.0,ok,0.0,financial_na,,,False,47.1,14.4,11.8,1.2,43.8,20.2,32.6,0.4,-14.0,-0.302,0.306,AVGO,,126,17.1,15.0,,False
